,Sale,SalesAmountInEuro,time_delay_for_conversion,click_timestamp,nb_clicks_1week,product_price,product_age_group,device_type,audience_id,product_gender,product_brand,prod_category1,prod_category2,prod_category3,prod_category4,prod_category5,prod_category6,prod_category7,product_country,product_id,product_title,partner_id,user_id
1219925,0,-1.0,-1,1604255120,539,0.0,0,7,0,0,17442,3,23,76,1490,54,0,0,10,EB0CB05A9E5B57A9279569987C44980C,729069,C0F515F0A2D0A5D9F854008BA76EB537,5484490
1219958,0,-1.0,-1,1604218090,249,0.0,0,3,0,0,4391,3,23,76,1304,179,172,0,10,8250E6448019E0762461B2239CC46E5D,454928,C0F515F0A2D0A5D9F854008BA76EB537,10421277
1219988,0,-1.0,-1,1604281014,24,0.0,0,3,0,0,4391,3,23,76,1304,179,108,0,10,79AA402FAB0B6FB087875A8D04E4396B,26162,C0F515F0A2D0A5D9F854008BA76EB537,3266550
1220100,0,-1.0,-1,1604215548,55,0.0,0,7,0,0,14977,3,23,76,52,0,0,0,10,9EC54FE97260821E0EF8B2510C35A755,537968,C0F515F0A2D0A5D9F854008BA76EB537,5498089
1220211,0,-1.0,-1,1604255730,21,0.0,0,3,0,0,39501,3,23,76,1536,60,0,0,10,D3D24E32C9DB7F3E49AADFA84B54DF56,25705,C0F515F0A2D0A5D9F854008BA76EB537,9826899
1220262,0,-1.0,-1,1604225078,1745,0.0,0,3,0,0,30335,3,23,76,1106,733,0,0,10,0088CEAE92DEA0F373C9B282F763E79D,432145,C0F515F0A2D0A5D9F854008BA76EB537,8221404
1220605,0,-1.0,-1,1604259255,153,0.0,0,7,0,0,33682,12,77,277,101,0,0,0,10,F2CE22238BD492F8C28391FB687C40DC,281295,C0F515F0A2D0A5D9F854008BA76EB537,4449494
1220626,0,-1.0,-1,1604231065,123,0.0,0,3,0,0,30335,3,23,76,1553,668,0,0,10,ABDB4D21010FE081A1C89517C0FB6FED,601806,C0F515F0A2D0A5D9F854008BA76EB537,7144350
1220645,0,-1.0,-1,1604241468,31,0.0,0,7,0,0,30893,3,23,288,0,0,0,0,10,F2563F1DDBB0911A889352A5EDEF9283,179704,C0F515F0A2D0A5D9F854008BA76EB537,1425236
1270036,0,-1.0,-1,1603928261,20,0.0,0,7,0,0,55696,3,23,288,0,0,0,0,10,4192C807F77BA08543E2FC82EE34ECBE,179486,C0F515F0A2D0A5D9F854008BA76EB537,5889093
1270050,0,-1.0,-1,1603940388,92,0.0,0,3,8603,0,30335,3,23,76,1304,179,172,0,10,76282238D8F383F463B5EB5794D73108,16066,C0F515F0A2D0A5D9F854008BA76EB537,3900164
1270295,0,-1.0,-1,1603931615,-1,0.0,0,3,0,0,0,0,0,0,0,0,0,0,10,FD7F0DA9EC6D3E01757A1BAD48DFA2DC,0,C0F515F0A2D0A5D9F854008BA76EB537,186120
1270443,0,-1.0,-1,1603877993,355,0.0,0,3,0,0,17442,3,23,76,1553,54,0,0,10,EB0CB05A9E5B57A9279569987C44980C,729069,C0F515F0A2D0A5D9F854008BA76EB537,3548328
1270474,0,-1.0,-1,1603946457,35,0.0,0,3,16717,0,83,3,23,76,1553,668,0,0,10,EE58B579A58FC2D291AE349417076DDF,122951,C0F515F0A2D0A5D9F854008BA76EB537,10564420
1270776,0,-1.0,-1,1603911049,21,0.0,0,7,0,0,41376,3,23,76,1553,66,0,0,10,C760303B5D23056BBFE992CAABEB8413,26336,C0F515F0A2D0A5D9F854008BA76EB537,1859362
1270939,0,-1.0,-1,1603931978,133,0.0,0,7,6016,0,39323,3,23,76,1302,842,0,0,10,8818C2C414235D758BEBA3E113D09A36,21189,C0F515F0A2D0A5D9F854008BA76EB537,10384771
1271089,0,-1.0,-1,1603954713,47,0.0,0,3,7909,0,28110,3,23,76,1304,179,168,0,10,7E4D46EDF86941CBF86A09F08DF5B9F6,620717,C0F515F0A2D0A5D9F854008BA76EB537,13614634
1271393,0,-1.0,-1,1603927226,26,0.0,0,3,0,0,4391,3,23,76,1106,60,0,0,10,776301BB7B6031C0ABB0A73CC4F7BD03,26162,C0F515F0A2D0A5D9F854008BA76EB537,7855278
1271506,0,-1.0,-1,1603949951,29,0.0,0,7,0,0,4391,3,23,76,1051,179,172,0,10,1CA68EA488154494CCCFF3DBACE43435,16049,C0F515F0A2D0A5D9F854008BA76EB537,9995588
1271910,1,10.4867,1157,1603909047,171,39.99,0,3,0,0,30335,3,23,76,1553,668,0,0,10,911A15A6493CE964C537CAFA2C306E09,123000,C0F515F0A2D0A5D9F854008BA76EB537,5619507
1272060,0,-1.0,-1,1603955591,52,0.0,0,7,0,0,27346,12,77,218,256,0,0,0,10,0944D9F21E572059A11331CCAE1B1C87,614300,C0F515F0A2D0A5D9F854008BA76EB537,12929691
1272069,0,-1.0,-1,1603928983,17,0.0,0,7,0,0,41376,3,23,76,1269,723,0,0,10,42BA647CE9A519B40084368798813E6A,391802,C0F515F0A2D0A5D9F854008BA76EB537,7009026
1272248,0,-1.0,-1,1603940069,88,0.0,0,7,0,0,30335,3,23,76,1304,179,172,0,10,D18B43A08C46EF9CC092ECBA6281847A,455019,C0F515F0A2D0A5D9F854008BA76EB537,13441666
1272281,0,-1.0,-1,1603927751,312,0.0,0,7,13378,0,30335,3,23,76,1525,72,0,0,10,D9CB8B0B8F1AFE1C53895AE6E9ACF4BC,139821,C0F515F0A2D0A5D9F854008BA76EB537,11390004
1272448,0,-1.0,-1,1603951791,1070,0.0,0,7,0,0,30335,3,23,76,1553,668,0,0,10,0B63544A376680C44ABA26BB274CAB2E,177806,C0F515F0A2D0A5D9F854008BA76EB537,11753850
1272684,0,-1.0,-1,1603949946,355,0.0,0,3,0,0,17442,3,23,76,1553,54,0,0,10,EB0CB05A9E5B57A9279569987C44980C,729069,C0F515F0A2D0A5D9F854008BA76EB537,7107034
1272692,0,-1.0,-1,1603933249,97,0.0,0,7,0,0,39501,3,23,76,1269,667,0,0,10,DAAD0A1CB1A50F46F14795B70FA279FA,391685,C0F515F0A2D0A5D9F854008BA76EB537,9938000
1272733,0,-1.0,-1,1603920698,383,0.0,0,7,1980,0,43914,3,23,288,0,0,0,0,10,0C5CDA1FCD7DBF4CE1D11401DCCF1A1C,452267,C0F515F0A2D0A5D9F854008BA76EB537,8739753
1272839,0,-1.0,-1,1603915700,92,0.0,0,3,0,0,30335,3,23,76,1304,179,172,0,10,76282238D8F383F463B5EB5794D73108,16066,C0F515F0A2D0A5D9F854008BA76EB537,10009359
1272937,1,5.22041,352977,1603926100,133,19.99,0,7,16753,0,39323,3,23,76,306,842,0,0,10,8818C2C414235D758BEBA3E113D09A36,21189,C0F515F0A2D0A5D9F854008BA76EB537,313449
1273312,0,-1.0,-1,1603914634,684,0.0,0,3,0,0,33682,12,77,344,1553,0,0,0,10,AFBE12A3E8E26C3768B0B640236B2D60,735216,C0F515F0A2D0A5D9F854008BA76EB537,9082434
1273721,0,-1.0,-1,1603870620,176,0.0,0,3,0,0,83,3,23,76,1553,668,0,0,10,928358829F73356ADBB45C7FB36FB8D5,122955,C0F515F0A2D0A5D9F854008BA76EB537,6601994
1273725,0,-1.0,-1,1603929908,196,0.0,0,8,0,0,83,3,23,288,0,0,0,0,10,55CEAB2D9F1F7BFC027DAC0E928C0132,634724,C0F515F0A2D0A5D9F854008BA76EB537,2383709
1273807,0,-1.0,-1,1603947542,2,0.0,0,7,0,0,28110,3,23,76,1304,179,168,0,10,A40A1E64CA747C08C50685E6E541156D,206654,C0F515F0A2D0A5D9F854008BA76EB537,10131542
1273921,0,-1.0,-1,1603919648,355,0.0,0,7,0,0,17442,3,23,76,1553,54,0,0,10,EB0CB05A9E5B57A9279569987C44980C,729069,C0F515F0A2D0A5D9F854008BA76EB537,12384940
1274057,0,-1.0,-1,1603954289,20,0.0,0,3,0,0,33682,12,77,218,1269,0,0,0,10,7DCCE90A079C84DD4AF248AABF79CB02,614302,C0F515F0A2D0A5D9F854008BA76EB537,11201084
1274146,0,-1.0,-1,1603916117,18,0.0,0,3,0,0,34408,3,23,288,0,0,0,0,10,270B5B72C4E3A563B2200281795746EB,537996,C0F515F0A2D0A5D9F854008BA76EB537,5353632
1274186,0,-1.0,-1,1603907096,75,0.0,0,7,0,0,27346,12,77,218,805,0,0,0,10,C75B6F845D20F8408B434F8DCFA6E35E,614336,C0F515F0A2D0A5D9F854008BA76EB537,6139637
1274270,0,-1.0,-1,1603926041,26,0.0,0,7,0,0,30335,3,23,76,1311,179,172,0,10,8552BA30A40793610761F517AFAB438C,455018,C0F515F0A2D0A5D9F854008BA76EB537,12333471
1274326,0,-1.0,-1,1603932286,81,0.0,0,3,0,0,18086,3,23,288,0,0,0,0,10,644C14C5B7115E40549E8777C96245D3,274944,C0F515F0A2D0A5D9F854008BA76EB537,996222
1274698,0,-1.0,-1,1603949197,2,0.0,0,7,0,0,28110,3,23,76,1269,667,0,0,10,01B63C417758FFE2EE3F3623F19741CC,391852,C0F515F0A2D0A5D9F854008BA76EB537,5810433
1274720,0,-1.0,-1,1603875376,487,0.0,0,3,13721,0,30335,3,23,76,1553,668,0,0,10,3BB853A62C89E972C84DD27480785EDE,123332,C0F515F0A2D0A5D9F854008BA76EB537,2036663
1274791,0,-1.0,-1,1603946383,63,0.0,0,7,0,0,83,3,23,76,1553,54,0,0,10,DE86DD3653FDADF361FB6943FB937E79,339067,C0F515F0A2D0A5D9F854008BA76EB537,8085854
1274903,0,-1.0,-1,1603913096,43,0.0,0,7,0,0,83,3,23,76,1553,668,0,0,10,7A1E7202DB6FEC7545D6A5F5A65D89B9,122899,C0F515F0A2D0A5D9F854008BA76EB537,12864777
1274934,0,-1.0,-1,1603937555,106,0.0,0,3,0,0,28110,3,23,76,1304,582,175,0,10,A8F16A5E66547B2A58122F25CBEEB81B,729236,C0F515F0A2D0A5D9F854008BA76EB537,2584088
1274940,1,1.8330099999999998,366,1603909505,47,6.99,0,7,0,0,28110,3,23,76,1304,179,172,0,10,76A6F9BC012796789654F111F94BA6D3,25996,C0F515F0A2D0A5D9F854008BA76EB537,1689742
1275130,0,-1.0,-1,1603952564,29,0.0,0,3,0,0,4391,3,23,76,1304,179,172,0,10,1CA68EA488154494CCCFF3DBACE43435,16049,C0F515F0A2D0A5D9F854008BA76EB537,10817694
1275147,0,-1.0,-1,1603914343,94,0.0,0,7,0,0,30335,3,23,76,1553,668,0,0,10,83C73F472E48F6F82F6EC15E49125D94,449627,C0F515F0A2D0A5D9F854008BA76EB537,8372447
1275179,0,-1.0,-1,1603910833,3,0.0,0,7,0,0,28110,3,23,76,1304,179,172,0,10,C902B10A73A962F95407286A6E79F598,26132,C0F515F0A2D0A5D9F854008BA76EB537,3252503
1275211,0,-1.0,-1,1603914102,550,0.0,0,3,0,0,30335,3,23,76,1304,179,172,0,10,2E459831F78C75193E878CD8431D7579,698339,C0F515F0A2D0A5D9F854008BA76EB537,3743371
1275296,0,-1.0,-1,1603939150,52,0.0,0,7,11363,0,4391,3,23,76,1304,179,168,0,10,9D2EBFB4D8C4F5E254EFF86698C12328,620752,C0F515F0A2D0A5D9F854008BA76EB537,5536249
1275326,0,-1.0,-1,1603944938,4,0.0,0,3,6016,0,4635,3,23,76,1304,179,108,0,10,6AB639622B6A2A51639786BE7DDA80F3,314947,C0F515F0A2D0A5D9F854008BA76EB537,11020509
1275419,0,-1.0,-1,1603951023,23,0.0,0,3,0,0,39501,3,23,76,1532,179,172,0,10,5873D03722CE48BFAF44E3DA6D2DA02A,385259,C0F515F0A2D0A5D9F854008BA76EB537,10409135
1275624,0,-1.0,-1,1603940492,26,0.0,0,3,0,0,27346,12,77,275,1302,0,0,0,10,FAF777E2896FACF2D4C78A64A3627805,514249,C0F515F0A2D0A5D9F854008BA76EB537,11405183
1275686,1,7.20355,9954,1603927871,7,6.99,0,7,2747,0,28110,3,23,76,423,179,108,0,10,3B52BD53562575F97DAFF8D77C2E18C1,25659,C0F515F0A2D0A5D9F854008BA76EB537,8221939
1275716,0,-1.0,-1,1603906744,245,0.0,0,3,0,0,30335,3,23,76,1304,179,108,0,10,76C9414E9B911742AD366B511B1901F8,167707,C0F515F0A2D0A5D9F854008BA76EB537,354928
1275854,0,-1.0,-1,1603923284,215,0.0,0,3,0,0,30335,3,23,76,1553,668,0,0,10,8D8F6D674A153928B549C5B1003B0608,122962,C0F515F0A2D0A5D9F854008BA76EB537,6584713
1275908,0,-1.0,-1,1603880508,208,0.0,0,3,0,0,39501,3,23,76,1304,179,108,0,10,CE7A30A508862D02F41EE096A1BD3BC5,581403,C0F515F0A2D0A5D9F854008BA76EB537,503690
1276084,0,-1.0,-1,1603874468,184,0.0,0,3,0,0,83,3,23,76,1553,668,0,0,10,27F418C1AFE4F0449F0A054285BDEC89,122949,C0F515F0A2D0A5D9F854008BA76EB537,11350999
1276212,0,-1.0,-1,1603929908,1367,0.0,0,7,0,0,30335,3,23,76,1553,668,0,0,10,0088CEAE92DEA0F373C9B282F763E79D,432145,C0F515F0A2D0A5D9F854008BA76EB537,521831
1276268,1,23.116139999999998,740347,1603873096,184,19.99,0,3,0,0,83,3,23,76,1553,668,0,0,10,27F418C1AFE4F0449F0A054285BDEC89,122949,C0F515F0A2D0A5D9F854008BA76EB537,7180101
1276273,0,-1.0,-1,1603873590,142,0.0,0,3,0,0,4391,3,23,76,1304,179,172,0,10,8250E6448019E0762461B2239CC46E5D,454928,C0F515F0A2D0A5D9F854008BA76EB537,1966093
1316166,0,-1.0,-1,1603963211,546,0.0,0,7,0,0,30335,3,23,76,1553,668,0,0,10,5AC3B6A1732008DD8CA089A0EC4E03CE,107090,C0F515F0A2D0A5D9F854008BA76EB537,6443163
1316325,0,-1.0,-1,1604027269,19,0.0,0,7,0,0,28110,3,23,76,1304,179,172,0,10,9027834D730C5E8424BCDC390461278D,454955,C0F515F0A2D0A5D9F854008BA76EB537,2613776
1316327,0,-1.0,-1,1604034988,54,0.0,0,3,0,0,41376,3,23,76,1304,668,175,0,10,66B764644E1779217B3D0A521C26A944,729237,C0F515F0A2D0A5D9F854008BA76EB537,2992510
1316374,0,-1.0,-1,1604003806,19,0.0,0,7,0,0,4391,3,23,76,1553,72,0,0,10,3AA3DE2474B0A0506C48B851B5BBAA57,21480,C0F515F0A2D0A5D9F854008BA76EB537,12050776
1316378,0,-1.0,-1,1604025509,19,0.0,0,7,13549,0,39501,3,23,76,1553,60,0,0,10,D3D24E32C9DB7F3E49AADFA84B54DF56,25705,C0F515F0A2D0A5D9F854008BA76EB537,10754712
1316692,0,-1.0,-1,1604021943,381,0.0,0,7,0,0,30335,3,23,76,1553,668,0,0,10,6847E1A4C6BD1C2C5FD1B5F462AF7419,20433,C0F515F0A2D0A5D9F854008BA76EB537,13410049
1316721,0,-1.0,-1,1603993949,205,0.0,0,3,0,0,27346,12,77,202,1434,669,0,0,10,9C50DF207B694E91D409AFD7F769A106,474451,C0F515F0A2D0A5D9F854008BA76EB537,5623531
1316880,0,-1.0,-1,1603990678,371,0.0,0,7,0,0,30335,3,23,76,1553,668,0,0,10,CF231D1C8E2912651B5E037FD7DBA62A,122966,C0F515F0A2D0A5D9F854008BA76EB537,5102592
1317088,0,-1.0,-1,1604037935,95,0.0,0,3,0,0,18086,3,23,288,0,0,0,0,10,644C14C5B7115E40549E8777C96245D3,274944,C0F515F0A2D0A5D9F854008BA76EB537,4802838
1317598,0,-1.0,-1,1603975476,43,0.0,0,3,0,0,39501,3,23,76,1304,668,168,0,10,A0B9C1F5C8A0D7FDB81248BE4CF801B8,584262,C0F515F0A2D0A5D9F854008BA76EB537,7303315
1317620,0,-1.0,-1,1604010686,182,0.0,0,7,0,0,83,3,23,76,1553,668,0,0,10,41034277A26EDFC4A40C1E6FA4B3D205,20415,C0F515F0A2D0A5D9F854008BA76EB537,12833377
1317739,0,-1.0,-1,1603961815,142,0.0,0,3,0,0,28110,3,23,76,1269,667,0,0,10,1835DBEFEF2256DCCDF0CF802F1A0860,392022,C0F515F0A2D0A5D9F854008BA76EB537,11720385
1317749,0,-1.0,-1,1604009043,1,0.0,0,3,9289,0,28110,3,23,76,1304,179,108,0,10,0732C05DC78E06C7375EDF3B5429E7F8,25504,C0F515F0A2D0A5D9F854008BA76EB537,1057547
1317794,0,-1.0,-1,1604017422,324,0.0,0,7,0,0,30335,3,23,76,1490,72,0,0,10,D9CB8B0B8F1AFE1C53895AE6E9ACF4BC,139821,C0F515F0A2D0A5D9F854008BA76EB537,1913411
1317798,0,-1.0,-1,1603960533,63,0.0,0,3,0,0,83,3,23,76,52,0,0,0,10,F0417C0DAB501CFEF181FB828168429A,593224,C0F515F0A2D0A5D9F854008BA76EB537,9876369
1317913,0,-1.0,-1,1604032922,9,0.0,0,3,0,0,41376,3,23,76,1338,60,0,0,10,9250FEE3E95E6AEA5A7DD9241774D1BC,26328,C0F515F0A2D0A5D9F854008BA76EB537,10940822
1317942,0,-1.0,-1,1604031083,57,0.0,0,7,0,0,15933,12,78,254,57,155,0,0,10,6A8A6458C817EC8A84B5B2EAECB9963B,246527,C0F515F0A2D0A5D9F854008BA76EB537,5267980
1317945,0,-1.0,-1,1604002735,689,0.0,0,3,0,0,30335,3,23,76,1553,668,0,0,10,5BBF3AD3128D5754E86F62C74B03DD67,432154,C0F515F0A2D0A5D9F854008BA76EB537,2371110
1318148,0,-1.0,-1,1604000099,260,0.0,0,7,0,0,27346,12,77,275,1302,0,0,0,10,FC469EF75ECB423672898F0476409A8D,514247,C0F515F0A2D0A5D9F854008BA76EB537,3910311
1318167,0,-1.0,-1,1604004274,408,0.0,0,3,0,0,17442,3,23,76,1553,54,0,0,10,EB0CB05A9E5B57A9279569987C44980C,729069,C0F515F0A2D0A5D9F854008BA76EB537,6496515
1318265,0,-1.0,-1,1604015802,161,0.0,0,3,0,0,30335,3,23,76,1553,72,0,0,10,50E7215E573AED4E172584A1FDCCC1B3,296887,C0F515F0A2D0A5D9F854008BA76EB537,2102607
1318293,0,-1.0,-1,1604030721,65,0.0,0,7,0,0,28110,3,23,76,1532,179,168,0,10,4F30C5E02CC63E82A4162F9A8D3B77CA,25516,C0F515F0A2D0A5D9F854008BA76EB537,13649091
1318620,0,-1.0,-1,1604025192,196,0.0,0,7,0,0,28463,3,23,76,1553,668,0,0,10,627AB12C5B8768DC835596069B685ACD,596334,C0F515F0A2D0A5D9F854008BA76EB537,6391268
1319128,0,-1.0,-1,1604028189,1530,0.0,0,8,0,0,30335,3,23,76,1553,668,0,0,10,0088CEAE92DEA0F373C9B282F763E79D,432145,C0F515F0A2D0A5D9F854008BA76EB537,3393711
1319210,0,-1.0,-1,1603958335,2,0.0,0,3,16717,0,18823,3,23,76,1269,667,0,0,10,A8C1B04AE20DA730C1DF5A455D6CDCEF,424862,C0F515F0A2D0A5D9F854008BA76EB537,13320596
1319322,0,-1.0,-1,1604013154,182,0.0,0,7,0,0,83,3,23,76,1553,668,0,0,10,293C828EB67EC085B494CFAC4846DEC0,122956,C0F515F0A2D0A5D9F854008BA76EB537,2870095
1319691,0,-1.0,-1,1604011513,196,0.0,0,7,0,0,83,3,23,76,1553,668,0,0,10,928358829F73356ADBB45C7FB36FB8D5,122955,C0F515F0A2D0A5D9F854008BA76EB537,3851015
1319845,0,-1.0,-1,1603968596,201,0.0,0,3,0,0,30335,3,23,76,1553,60,0,0,10,A95080E9F6858D35AE64FD8282F52239,122968,C0F515F0A2D0A5D9F854008BA76EB537,6430693
1320392,0,-1.0,-1,1604010866,27,0.0,0,3,0,0,28110,3,23,76,1490,60,0,0,10,00674EBE20AD4DBDE5FBA1443B2F964E,25464,C0F515F0A2D0A5D9F854008BA76EB537,12562080
1320403,0,-1.0,-1,1603959245,16,0.0,0,7,0,0,83,3,23,76,52,0,0,0,10,C823823AFF456D00482BA3205B307303,675003,C0F515F0A2D0A5D9F854008BA76EB537,3781584
1320580,0,-1.0,-1,1604018500,175,0.0,0,7,0,0,39501,3,23,76,1304,668,175,0,10,7554C1B6C0D88C6B00D86D595EE2F2E4,729263,C0F515F0A2D0A5D9F854008BA76EB537,11222334
1320850,0,-1.0,-1,1604034355,169,0.0,0,3,0,0,4391,3,23,76,1489,179,172,0,10,8250E6448019E0762461B2239CC46E5D,454928,C0F515F0A2D0A5D9F854008BA76EB537,11725337
1320887,0,-1.0,-1,1603956772,127,0.0,0,3,0,0,28110,3,23,76,1304,668,168,0,10,77E476B6DD8B903735503B5BF84798ED,584187,C0F515F0A2D0A5D9F854008BA76EB537,5766566
1321217,0,-1.0,-1,1604022466,227,0.0,0,7,0,0,39501,3,23,76,1553,60,0,0,10,7F263902486B0791326403B91D3286DC,25744,C0F515F0A2D0A5D9F854008BA76EB537,5674750
1321485,0,-1.0,-1,1603992582,13,0.0,0,3,0,0,28110,3,23,76,1532,60,0,0,10,C61F4917DB70C58D11B3C567FBBA2105,25464,C0F515F0A2D0A5D9F854008BA76EB537,11152576
1321586,0,-1.0,-1,1604042646,26,0.0,0,3,0,0,39501,3,23,76,1553,60,0,0,10,907AEBAAC02BA5A7D826CD40E8DDB235,25705,C0F515F0A2D0A5D9F854008BA76EB537,13279358
1321821,0,-1.0,-1,1604039161,14,0.0,0,3,0,0,15850,3,23,288,0,0,0,0,10,48B8D880714AE6192D5824B746C27763,442448,C0F515F0A2D0A5D9F854008BA76EB537,7931607
1321900,0,-1.0,-1,1604001520,25,0.0,0,3,0,0,46007,3,23,76,1553,668,0,0,10,8F5B6EF68C497825BF685651B3A248CE,643034,C0F515F0A2D0A5D9F854008BA76EB537,12129005
1322089,0,-1.0,-1,1604030966,26,0.0,0,7,0,0,33682,12,77,277,1490,0,0,0,10,7CA3B073BD0CCD8FD5D6456F83517199,242771,C0F515F0A2D0A5D9F854008BA76EB537,9361795
1322131,0,-1.0,-1,1604026991,713,0.0,0,3,16542,0,30335,3,23,76,1553,668,0,0,10,4ECDC2F039C9E5765D03A7B22D5BD9D5,122963,C0F515F0A2D0A5D9F854008BA76EB537,4988650
1322314,0,-1.0,-1,1604002594,285,0.0,0,7,0,0,25672,3,23,76,1304,668,162,0,10,793F9CDE8DC972D49CA6E8E48FA767FF,280575,C0F515F0A2D0A5D9F854008BA76EB537,1488189
1322319,0,-1.0,-1,1604035901,50,0.0,0,3,0,0,30335,3,23,290,1302,0,0,0,10,F017E66C5D45AFA68C4D66976D88B61D,296886,C0F515F0A2D0A5D9F854008BA76EB537,11089980
1417796,0,-1.0,-1,1601875826,22,0.0,0,3,0,0,13640,3,23,76,1553,668,0,0,10,FF5FFD7E99330B9B8813FB63115460C3,123153,C0F515F0A2D0A5D9F854008BA76EB537,12754033
1417831,0,-1.0,-1,1601872660,52,0.0,0,3,0,0,27346,12,77,218,1269,0,0,0,10,988343EC53C487B01835EB76377688FB,186808,C0F515F0A2D0A5D9F854008BA76EB537,1704944
1418063,0,-1.0,-1,1601878291,0,0.0,0,7,0,0,4391,3,23,76,1532,668,0,0,10,0A781520B88683AC2481727ED775564C,123331,C0F515F0A2D0A5D9F854008BA76EB537,9072304
1418073,0,-1.0,-1,1601882595,366,0.0,0,3,0,0,30335,3,23,76,1553,668,0,0,10,5AC3B6A1732008DD8CA089A0EC4E03CE,107090,C0F515F0A2D0A5D9F854008BA76EB537,10475650
1418846,0,-1.0,-1,1601876322,0,0.0,0,3,0,0,30335,3,23,76,1338,66,0,0,10,219EB01F61272874FCE3EF4D0000730C,605939,C0F515F0A2D0A5D9F854008BA76EB537,2177503
1420207,0,-1.0,-1,1601880248,11,0.0,0,3,0,0,27346,12,77,202,1553,669,0,0,10,A5731A26A2B96978E6B25918B95F716B,623980,C0F515F0A2D0A5D9F854008BA76EB537,12092757
1420383,0,-1.0,-1,1601867692,14,0.0,0,3,0,0,55696,3,23,76,1532,668,0,0,10,385DC65553E0EC54C019DADE78994EE8,65699,C0F515F0A2D0A5D9F854008BA76EB537,11451182
1421138,0,-1.0,-1,1601881418,2,0.0,0,3,0,0,41376,3,23,76,1483,179,172,0,10,224FEFE7888E3E6F70FA6E448CDF4CB3,26331,C0F515F0A2D0A5D9F854008BA76EB537,10256704
1421949,0,-1.0,-1,1601876495,229,0.0,0,3,7680,0,30335,3,23,76,1553,668,0,0,10,6F40CDAEA5BD0C6CC4A7F7DFC8C09064,123340,C0F515F0A2D0A5D9F854008BA76EB537,9846437
1422000,0,-1.0,-1,1601862459,91,0.0,0,3,0,0,41376,3,23,76,1304,179,168,0,10,E940033F3DA1EB3B9DA683CA7AA44728,26343,C0F515F0A2D0A5D9F854008BA76EB537,12745075
1422188,0,-1.0,-1,1601878283,171,0.0,0,7,0,0,17442,3,23,76,1553,668,0,0,10,97FE962F9F5B0457FF00504E7F75A916,123348,C0F515F0A2D0A5D9F854008BA76EB537,9072304
1422246,0,-1.0,-1,1601865919,30,0.0,0,3,0,0,39501,3,23,76,1269,667,0,0,10,C06DADEB7C01C432A23D60ABA7099F7B,391675,C0F515F0A2D0A5D9F854008BA76EB537,7459866
1422366,0,-1.0,-1,1601867055,171,0.0,0,3,0,0,17442,3,23,76,1553,668,0,0,10,97FE962F9F5B0457FF00504E7F75A916,123348,C0F515F0A2D0A5D9F854008BA76EB537,10999849
1423727,0,-1.0,-1,1601879725,240,0.0,0,3,0,0,43914,3,23,76,52,0,0,0,10,0C5CDA1FCD7DBF4CE1D11401DCCF1A1C,452267,C0F515F0A2D0A5D9F854008BA76EB537,4384212
1423751,0,-1.0,-1,1601864189,95,0.0,0,3,0,0,30335,3,23,76,1304,179,108,0,10,76C9414E9B911742AD366B511B1901F8,167707,C0F515F0A2D0A5D9F854008BA76EB537,347650
1423893,0,-1.0,-1,1601876611,73,0.0,0,3,0,0,83,3,23,76,1553,668,0,0,10,5C72E81228AE37F76673874200FA048C,122950,C0F515F0A2D0A5D9F854008BA76EB537,9674867
1423894,0,-1.0,-1,1601877173,26,0.0,0,3,11653,0,83,3,23,76,1553,230,0,0,10,E8D2A20EB00B25E26117F9C2F58C5996,111391,C0F515F0A2D0A5D9F854008BA76EB537,9674867
1424293,0,-1.0,-1,1601862222,40,0.0,0,3,0,0,27346,12,77,275,1302,0,0,0,10,43F73B0B7E04CB9EB2CC62841004B925,514251,C0F515F0A2D0A5D9F854008BA76EB537,8498111
1424774,0,-1.0,-1,1603225933,59,0.0,0,7,0,0,15850,3,23,76,1553,668,0,0,10,0F30BB4B2C990301B3D235898A3AEBD0,442449,C0F515F0A2D0A5D9F854008BA76EB537,9381578
1424954,0,-1.0,-1,1603254643,9,0.0,0,3,0,0,33682,12,77,218,1269,0,0,0,10,7DCCE90A079C84DD4AF248AABF79CB02,614302,C0F515F0A2D0A5D9F854008BA76EB537,7318542
1425127,0,-1.0,-1,1603235946,160,0.0,0,7,0,0,30335,3,23,76,1553,230,0,0,10,9FD1943EF579C307FC2DECAC075DA93C,123021,C0F515F0A2D0A5D9F854008BA76EB537,3894475
1425183,0,-1.0,-1,1603192780,265,0.0,0,3,0,0,30306,3,23,290,1301,0,0,0,10,B0FE93FF452C6E1E863EBC449CD07D41,448523,C0F515F0A2D0A5D9F854008BA76EB537,9849164
1425319,0,-1.0,-1,1603253087,720,0.0,0,3,0,0,30335,3,23,76,1536,668,0,0,10,0088CEAE92DEA0F373C9B282F763E79D,432145,C0F515F0A2D0A5D9F854008BA76EB537,1511414
1425850,0,-1.0,-1,1603248262,971,0.0,0,7,0,0,30335,3,23,76,1553,66,0,0,10,219EB01F61272874FCE3EF4D0000730C,605939,C0F515F0A2D0A5D9F854008BA76EB537,12803131
1426007,0,-1.0,-1,1603256807,115,0.0,0,3,0,0,41376,3,23,76,1304,668,168,0,10,6843E5952E3A324E27D1F8E3C4830C87,725628,C0F515F0A2D0A5D9F854008BA76EB537,7716213
